266,-14.97,-2.5
267,-15.12,-2.5
268,-15.36,-2.5
269,-15.66,-2.5
270,-15.71,-2.5
271,-15.71,-2.5
272,-15.76,-2.5
273,-15.91,-2.5
274,-16.1,-2.5
275,-16.4,-2.5
276,-16.5,-2.5
277,-16.5,-2.5
278,-16.5,-2.5
279,-16.6,-2.5
280,-16.89,-2.5
281,-17.09,-2.5
282,-17.24,-2.5
283,-17.19,-2.5
284,-17.19,-2.5
285,-17.34,-2.5
286,-17.54,-2.5
287,-17.73,-2.5
288,-17.83,-2.5
289,-17.78,-2.5
290,-17.83,-2.5
291,-17.98,-2.5
292,-18.28,-2.5
293,-18.42,-2.5
294,-18.42,-2.5
295,-18.38,-2.5
296,-18.38,-2.5
297,-18.62,-2.5
298,-18.92,-2.5
299,-18.92,-2.5
300,-18.82,-2.5
301,-18.87,-2.5
302,-19.02,-2.5
303,-19.26,-2.5
304,-19.31,-2.5
305,-19.26,-2.5
306,-19.26,-2.5
307,-19.36,-2.5
308,-19.66,-2.5
309,-19.66,-2.5
310,-19.66,-2.5
311,-19.61,-2.5
312,-19.76,-2.5
313,-20.01,-2.5
314,-20.15,-2.5
315,-20.05,-2.5
316,-20.01,-2.5
317,-20.15,-2.5
318,-20.35,-2.5
319,-20.5,-2.5
320,-20.35,-2.5
321,-20.35,-2.5
322,-20.45,-2.5
323,-20.8,-2.5
324,-20.75,-2.5
325,-20.7,-2.5
326,-20.65,-2.5
327,-20.85,-2.5
328,-21.04,-2.5
329,-20.99,-2.5
330,-20.89,-2.5
331,-20.94,-2.5
332,-21.19,-2.5
333,-21.34,-2.5
334,-21.24,-2.5
335,-21.14,-2.5
336,-21.29,-2.5
337,-21.49,-2.5
338,-21.59,-2.5
339,-21.39,-2.5
340,-21.39,-2.5
341,-21.59,-2.5
342,-21.78,-2.5
343,-21.68,-2.5
344,-21.59,-2.5
345,-21.69,-2.5
346,-21.93,-2.5
347,-22.03,-2.5
348,-21.88,-2.5
349,-21.83,-2.5
350,-22.08,-2.5
351,-22.28,-2.5
352,-22.23,-2.5
353,-22.13,-2.5
354,-22.23,-2.5
355,-22.57,-2.5
356,-22.62,-2.5
357,-22.48,-2.5
358,-22.43,-2.5
359,-22.72,-2.5
360,-23.02,-2.5
361,-22.82,-2.5
362,-22.77,-2.5
363,-22.97,-2.5
364,-23.27,-2.5
365,-23.22,-2.5
366,-23.17,-2.5
367,-23.27,-2.5
368,-23.56,-2.5
369,-23.66,-2.5
370,-23.46,-2.5
371,-23.51,-2.5
372,-23.81,-2.5
373,-24.01,-2.5
374,-23.76,-2.5
375,-23.71,-2.5
376,-24.06,-2.5
377,-24.2,-2.5
378,-24.11,-2.5
379,-23.91,-2.5
380,-24.2,-2.5
381,-24.4,-2.5
382,-24.3,-2.5
383,-24.15,-2.5
384,-24.35,-2.5
385,-24.6,-2.5
386,-24.45,-2.5
387,-24.35,-2.5
388,-24.45,-2.5
389,-24.75,-2.5
390,-24.6,-2.5
391,-24.5,-2.5
392,-24.6,-2.5
393,-24.95,-2.5
